ЮМАНГУЛОВ ФАТЬМА САБИРЗЯНОВНА 1 2 Panagudi
АНДРЮХИНА ЗИЛЯ ВИЛЬЕВНА 960 0 Sopore
КОРОТАЕВА ТАМАРА АЛЕКСАНДРОВНА 961 2 Mandvi
ЛЕБЕДЕВ МИХАИЛ СЕРГЕЕВИЧ 962 2 Batala
ТАРЫГИНА ВЕРА ВАСИЛЬЕВНА 963 0 Gaya
КОЗЛОВА ГАЛИНА НИКОЛАЕВНА 964 1 Ramagundam
ИЛЬИНА НАТАЛИЯ СЕРГЕЕВНА 965 3 Dumraon
АНТИПОВ СЕРГЕЙ ИГОРЕВИЧ 966 0 Moga
НОВИКОВ АЛЕКСЕЙ ДМИТРИЕВИЧ 967 0 Ponneri
КНЯЗЕВА ЛАРИСА КОНСТАНТИНОВНА 968 3 Dhenkanal
ПЛЕТЕНКОВА АЛЬБИНА ГЕННАДЬЕВНА 969 2 Longowal
ФЕОКТИСТОВА ЕКАТЕРИНА ЕВГЕНЬЕВНА 970 0 Rapar
БУЛАН СТЕПАН ДМИТРИЕВИЧ 971 2 Ramagundam
ГРОМАКОВ ПЕТР НИКОЛАЕВИЧ 972 0 Panagudi
ПОТАПОВ АНАТОЛИЙ АНДРЕЕВИЧ 973 2 Tiruchirappalli
КОМАРОВА НИНА СЕМЕНОВНА 974 1 Gaya
РАЗЕНКОВ РУСЛАН ВАЛЕРЬЕВИЧ 975 0 Kohima
КУЗНЕЦОВ ДЕНИС АНДРЕЕВИЧ 976 1 Panagudi
ПИМЕНОВА НАТАЛЬЯ АЛЕКСЕЕВНА 977 3 Madhepura
ЛАНЕНКО АЛЕКСАНДР ВЛАДИМИРОВИЧ 978 3 Moga
ГРЯЗНОВА АНТОНИНА ВАСИЛЬЕВНА 979 1 Vrindavan
АРСЕНЬЕВА ОЛЬГА МИХАЙЛОВНА 980 2 Puttur
КОНОВА АЛИНА ИГОРЕВНА 981 0 Anand
ВЕТКАСОВ АЛЕКСАНДР МИХАЙЛОВИЧ 982 0 Ponneri
МЕЛЬНИК ЛИДИЯ АЛЕКСЕЕВНА 983 0 Una
ЧЕРКАШИН НИКОЛАЙ НИКОЛАЕВИЧ 984 3 Dumraon
БАЗУЛИНА НАТАЛЬЯ ЛЕОНИДОВНА 985 0 Taliparamba
НОВОЖИЛОВ АНАТОЛИЙ АНАТОЛЬЕВИЧ 986 0 Una
КАКАЕВ ИВАН МИХАЙЛОВИЧ 987 0 Batala
СТАРЦЕВ АЛЕКСАНДР АЛЕКСАНДРОВИЧ 988 0 Jaipur
ЗЕЛЕНСКИЙ ГЕННАДИЙ ИВАНОВИЧ 989 1 Rajkot
СОКОЛОВА ВЕРА ЛЬВОВНА 990 1 Seohara
ЗУБАРЕВ АНТОН ОЛЕГОВИЧ 991 1 Lalgudi
ШМОНОВА НИНА ВАСИЛЬЕВНА 992 0 Sitarganj
ГРЯЗНОВА СВЕТЛАНА АЛЕКСАНДРОВНА 993 3 Alirajpur
ШИШКИН ВЯЧЕСЛАВ ПЕТРОВИЧ 994 0 Dumraon
ФЕДОРОВА ТАТЬЯНА ЯКОВЛЕВНА 995 1 Mandvi
АРТЮХ ВАЛЕРИЙ АНДРЕЕВИЧ 996 1 Tiruchendur
ЛАЗАРЕВА ТАТЬЯНА ВАСИЛЬЕВНА 997 3 Nangal
МАЙСТРУК ЕВГЕНИЙ ПЕТРОВИЧ 998 2 Osmanabad
ГОНЧАРОВА МАРИЯ НИКИФОРОВНА 999 2 Siana
ЖУРАВЛЕВ АНАТОЛИЙ СЕРГЕЕВИЧ 1000 3 Lunawada
